nexp, ncell, selFC, selSC, indegree, oudegree, katz, revkatz, clust, spiking, insel
21,114,0.38035,0.053699,0.030309,0,0.11604,0.1,0,0.0057915,0.031308
21,115,0.72257,0.095828,0,0.032825,0.1,0.11003,0,0.006949,0
22,10,0.075384,-0.21605,0,0.19276,0.1,0.11974,0,0.010091,0
22,11,-0.32025,-0.33151,0,0.071326,0.1,0.10624,0,0.0072861,0
22,13,-0.12957,-0.36299,0,0.060343,0.1,0.10737,0,0.015493,0
22,15,-0.19571,-0.35841,0,0.078427,0.1,0.10776,0,0.0079342,0
22,16,0.25492,-0.22356,0.26199,0.38944,0.1287,0.13978,0.0091025,0.0098937,0.10643
22,17,0.32898,-0.10761,0,0.31688,0.1,0.13208,0.0031608,0.011517,0
22,18,-0.26202,-0.49551,0.32889,0.48834,0.12979,0.15094,0.0020368,0.010867,0.083544
22,19,-0.069839,-0.15033,0.058847,0.24925,0.10553,0.12549,0,0.011794,0.030186
22,36,-0.37785,-0.0082539,0,0.064702,0.1,0.10598,0,0.013194,0
22,38,0.022672,-0.013315,0,0.07326,0.1,0.10725,0,0.013494,0
22,41,0.22261,-0.36133,0,0.06222,0.1,0.10591,0,0.017891,0
22,46,-0.02153,-0.39094,0,0.062798,0.1,0.10622,0,0.020671,0
22,47,0.34417,-0.60414,0,0.066414,0.1,0.10581,0,0.018235,0
22,48,-0.056352,-0.24033,0,0.32566,0.1,0.13456,0.013567,0.013794,0
22,49,-0.2353,-0.14952,0.068234,0.082047,0.10733,0.1076,0,0.013125,-0.017878
22,50,0.35867,-0.35746,0,0.44712,0.1,0.14571,0.0047158,0.01441,0
22,51,0.51295,0.009197,0.15295,0.058847,0.11352,0.10647,0,0.022556,0.01914
22,54,-0.0027655,0.12185,1.0283,0.066738,0.19868,0.10584,0.0041652,0.015573,0.18229
22,55,0.51278,0.28654,0,0.12883,0.1,0.11344,0,0.016912,0
22,56,0.15295,-0.3885,0.061857,0,0.10779,0.1,0,0.014564,0.026741
22,57,0.05041,-0.35651,0.065979,0,0.10546,0.1,0,0.017606,0.0049738
22,58,0.36499,-0.067094,0.12353,0.11799,0.11138,0.11063,0.010526,0.012672,0.028025
22,59,0.92221,0.53646,0.066589,0,0.10551,0.1,0,0.011532,0.011904
22,60,-0.33706,-0.0054222,0,0.20513,0.1,0.11826,0,0.015834,0
22,61,0.5498,-0.20371,0.063794,0.14952,0.10775,0.11515,0.010636,0.015001,0.016656
22,62,0.40371,-0.11351,0.21094,0.26342,0.12066,0.1293,0,0.012877,0.00076341
22,64,0.56923,0.10552,0.27039,0,0.12388,0.1,0,0.016956,0.12362
22,65,0.91793,0.0060884,0.58027,0,0.15198,0.1,0.0017648,0.014609,0.11655
22,66,0.62528,-0.076455,0.26592,0.061093,0.1227,0.10535,0,0.011229,0.0088232
22,67,0.39055,-0.10774,0.31575,0,0.12955,0.1,0,0.0084054,0.086346
22,68,0.43231,-0.22905,0.52512,0.38861,0.15199,0.13949,0.0071223,0.014377,0.12737
22,69,0.4734,-0.43614,0.06446,0,0.10687,0.1,0,0.012534,0.016432
22,72,0.43587,-0.14813,0,0.06829,0.1,0.10598,0,0.0065231,0
22,80,0.24266,-0.13243,0.062926,0.059143,0.10521,0.1072,0.032429,0.010937,0.0018773
22,81,0.75531,0.10366,0.19924,0.059738,0.11848,0.10523,0,0.010065,0.041846
22,86,-0.31077,-0.33179,0.066669,0.18905,0.10552,0.11718,0.0054233,0.018805,-0.0010492
22,87,0.22691,-0.12544,0.078568,0,0.1065,0.1,0,0.01167,0.014046
22,88,0.45067,-0.015979,0.12956,0.065232,0.11235,0.10796,0.022355,0.012248,0.019187
22,89,0.085997,-0.22533,0.30469,0.064059,0.12603,0.10847,0.0021072,0.011194,0.022442
22,90,0.3638,-0.24497,0.18874,0.062096,0.11674,0.10575,0.0054048,0.01411,-0.029695
22,91,0.36773,-0.1284,0.26486,0.12222,0.12625,0.11311,0.013899,0.016922,0.044628
22,92,0.63053,-0.025168,0,0.062722,0.1,0.10581,0,0.016284,0
22,94,0.58407,-0.10581,0,0.21648,0.1,0.11895,0,0.01039,0
22,96,0.23392,-0.15817,0.064944,0.13745,0.10649,0.11239,0,0.0097436,0.026218
22,97,0.15329,-0.21497,0.061986,0,0.10513,0.1,0,0.008308,0.0018492
22,98,0.047971,-0.16835,0.40459,0,0.14205,0.1,0.014371,0.010286,0.084575
22,99,0.10666,-0.1688,0.26186,0.19173,0.12167,0.11844,0.0061803,0.0083673,0.045504
22,100,0.2695,-0.26632,0.18607,0.060823,0.11718,0.10567,0,0.011987,-0.059197
22,102,0.92739,-0.045065,0.18714,0.063759,0.1169,0.10779,0.016098,0.011074,0.028861
22,103,0.57885,-0.10939,0.33605,0.14369,0.13074,0.11301,0.0048063,0.010914,-0.020716
22,105,0.40705,-0.18107,0.34319,0,0.13089,0.1,0.003108,0.0069768,-0.054648
22,109,-0.015737,-0.43901,0,0.066669,0.1,0.10684,0,0.0074807,0
22,110,-0.1704,-0.24445,0,0.062991,0.1,0.10767,0,0.0067776,0
22,111,-0.074925,-0.27903,0.19002,0.13276,0.11603,0.11229,0.0066805,0.0097273,0.017484
22,113,0.46734,0.010206,0.059602,0,0.10493,0.1,0,0.0091881,-0.0033587
22,116,0.16741,-0.17006,0,0.32644,0.1,0.13059,0.0031319,0.0073931,0
22,119,-0.092618,-0.28595,0.12983,0,0.11649,0.1,0.03254,0.010812,-0.019791
22,124,-0.071746,-0.03197,0.062563,0.12857,0.10518,0.11158,0,0.013771,0.02244
22,126,0.26109,-0.14797,0.47168,0.35372,0.14657,0.13932,0.0086757,0.0063271,0.073718
22,127,0.35362,-0.10855,0.18737,0,0.11721,0.1,0,0.007206,0.084174
22,128,0.12918,-0.10645,0.12869,0,0.11097,0.1,0,0.0083538,0.025517
22,133,0.3002,-0.14602,0,0.12895,0.1,0.1124,0,0.0069268,0
22,136,0.51937,-0.13313,0.13081,0,0.11143,0.1,0,0.011877,0.021022
22,143,-0.11508,-0.3109,0,0.12171,0.1,0.11139,0,0.012646,0
22,144,0.21069,-0.018408,0.14208,0,0.11176,0.1,0,0.011867,0.048053
22,145,0.17877,-0.14903,0,0.53392,0.1,0.15296,0.0023013,0.014642,0
22,146,0.029833,-0.22478,0,1.0874,0.1,0.20669,0.0029078,0.0097701,0
22,147,0.12607,-0.21201,0.41889,0.40871,0.13862,0.13907,0.0064812,0.0096176,0.022273
22,148,0.57611,-0.13089,0.12685,0.060763,0.11104,0.10532,0,0.011059,0.001538
22,149,-0.0055434,-0.17572,0.12376,0.45411,0.11024,0.14315,0.0045047,0.011316,0.0069835
22,150,0.74419,-0.1423,0.14016,0,0.1116,0.1,0,0.0070704,0.071741
22,152,0.31598,-0.1321,0,0.062845,0.1,0.1055,0,0.0081913,0
23,1,0.93703,0.62884,0.062742,0,0.14665,0.1,0,0.0047159,0.043486
23,3,0.81937,0.41884,0.039193,0.034759,0.11922,0.11496,0,0.0083873,0.022438
23,5,1.4647,0.45073,0.093223,0,0.14571,0.1,0,0.0072084,0.093309
23,6,1.3349,0.48708,0,0.030578,0.1,0.1128,0,0.0076686,0
23,7,1.3767,0.61892,0.1154,0.057515,0.16038,0.12135,0,0.011905,0.082879
23,8,0.69709,0.055889,0,0.066973,0.1,0.12587,0,0.0050072,0
23,9,1.4084,0.26056,0.078586,0,0.14184,0.1,0,0.0058317,0.065016
23,11,0.48145,0.38108,0,0.030848,0.1,0.11145,0,0.0073499,0
23,12,0.5483,0.36377,0,0.12333,0.1,0.14998,0,0.0063337,0
23,13,0.5725,0.28893,0,0.085916,0.1,0.13752,0,0.0065778,0
23,15,0.87594,0.7015,0.027175,0.028559,0.11714,0.11199,0,0.0065181,0.038827
23,17,0.4602,0.33614,0.038737,0,0.11899,0.1,0,0.0059564,0.020119
23,18,0.94519,0.49964,0.034331,0.065106,0.1198,0.12417,0,0.0060702,0.038397
23,21,-0.1833,-0.14084,0,0.032012,0.1,0.11188,0,0.0093389,0
23,22,0.87507,0.32855,0,0.031911,0.1,0.11185,0,0.0061309,0
23,24,0.78415,1.1656,0.032587,0,0.11964,0.1,0,0.014899,0.02787
23,26,1.1895,0.36298,0.051863,0,0.13026,0.1,0,0.010614,0.033635
23,27,0.64854,0.68695,0.038766,0.051863,0.11901,0.11925,0,0.012264,0.020134
23,28,1.1052,0.25145,0.07203,0.037162,0.13532,0.1138,0,0.015438,0.0067995
23,29,0.76784,0.31552,0,0.084364,0.1,0.13906,0,0.014625,0
23,30,0.72953,-0.12851,0.054294,0.024157,0.12662,0.11268,0,0.0071193,0.053136
23,31,0.97278,0.37273,0,0.062623,0.1,0.12546,0.015262,0.007147,0
23,32,1.1932,0.87028,0.12178,0.041373,0.16408,0.1182,0.00163,0.011561,0.12523
23,33,1.0528,0.62085,0.0426,0.035856,0.12089,0.11617,0,0.010568,0.023357
23,35,1.6131,0.63821,0.020869,0,0.11258,0.1,0,0.0091375,0.017848
23,36,1.6202,0.60421,0,0.020861,0.1,0.10774,0,0.0086614,0
23,37,1.732,0.69922,0,0.061007,0.1,0.124,0,0.0087412,0
23,38,1.4288,0.48612,0.05015,0.027175,0.12857,0.1113,0,0.0044285,0.094016
23,39,1.8862,0.80131,0.123,0.04845,0.17028,0.12095,0.00093121,0.0089051,0.16597
23,40,1.0298,0.72647,0,0.17722,0.1,0.17843,0.0013923,0.015091,0
23,41,-0.16481,1.0651,0.029965,0.061376,0.11957,0.12961,0,0.013494,0.040115
23,42,0.12511,0.49783,0.17006,0.13333,0.195,0.15251,0,0.0099292,0.14063
23,43,0.70755,0.78865,0.021703,0.073976,0.11435,0.13135,0.0042377,0.011127,0.026139
23,45,1.7647,0.76572,0.06247,0,0.14901,0.1,0,0.0084365,0.033352
23,46,1.7988,0.63742,0.032748,0,0.1177,0.1,0,0.0081507,0.032953
23,47,0.89915,0.10003,0.0267,0,0.11309,0.1,0,0.011655,0.046245
23,48,0.36431,0.63052,0.052769,0,0.12951,0.1,0,0.0084631,0.023101
23,49,0.8187,0.055074,0.034307,0.028589,0.11682,0.11061,0,0.0102,0.05942
23,50,1.181,0.47565,0.022492,0.022343,0.11324,0.1083,0,0.0090595,0.033169
23,51,0.80328,0.37945,0.031468,0.10982,0.11945,0.15571,0.0027895,0.012041,0.0019407
23,52,1.0785,0.58095,0.13322,0,0.19874,0.1,0,0.009311,0.20333
23,53,0.5103,0.15779,0,0.028093,0.1,0.11161,0,0.0037064,0
23,54,0.51937,0.21619,0,0.18355,0.1,0.17586,0,0.004211,0
23,55,0.044785,1.3082,0.025281,0.040035,0.1124,0.11486,0,0.020164,-0.0013895
23,57,0.99099,0.41696,0.039537,0.034822,0.11939,0.11293,0,0.0096681,0.024148
23,58,1.4457,0.78253,0.044727,0.030858,0.13705,0.11386,0.004656,0.010528,0.040351
23,59,0.24534,0.13477,0.021126,0,0.11169,0.1,0,0.0075374,0.016481
23,60,0.324,0.83441,0.061355,0.03139,0.13008,0.11485,0,0.0099271,-0.0095433
23,64,-0.26576,1.1006,0,0.11426,0.1,0.14448,0,0.012625,0
23,65,1.0535,0.22821,0,0.026757,0.1,0.1108,0,0.012969,0
23,66,0.90699,0.64287,0.028244,0,0.11385,0.1,0,0.012966,0.0073863
23,68,2.5519,1.1851,0.028607,0.092182,0.11403,0.13741,0,0.0087875,0.022834
23,69,0.75954,0.5198,0,0.055933,0.1,0.12442,0,0.0096475,0
23,72,0.85524,0.63643,0.046723,0.053456,0.12291,0.11985,0,0.0071976,0.026749
23,73,0.86823,0.53949,0.15577,0,0.19342,0.1,0,0.0068395,0.095714
23,78,0.70913,0.60754,0.066939,0,0.15413,0.1,0,0.0116,0.114
23,79,0.63135,0.2858,0.075867,0.094548,0.14191,0.13956,0,0.0084522,0.027495
23,81,0.93239,0.79762,0.027983,0.055711,0.11604,0.13021,0,0.008891,0.021948
23,82,1.9147,0.70416,0.038585,0.059933,0.12271,0.12793,0.0046795,0.011808,0.0569
23,83,1.1184,0.56545,0.030929,0.15663,0.1176,0.16692,0.00163,0.0062097,0.028838
23,85,1.0208,0.63505,0,0.036432,0.1,0.11599,0,0.015257,0
23,86,1.6554,0.58885,0.064925,0,0.14366,0.1,0,0.0050956,0.12121
23,91,1.0867,0.52505,0.028093,0.027195,0.11378,0.11135,0,0.0071299,0.014336
23,92,0.86203,0.6879,0.039215,0,0.11923,0.1,0,0.011835,0.035483
23,93,-0.054962,0.11219,0,0.053022,0.1,0.12228,0,0.010749,0
23,95,1.4995,0.089489,0,0.044359,0.1,0.11647,0,0.0064104,0
23,97,0.64593,0.43021,0.030973,0,0.1182,0.1,0,0.01115,0.029275
23,98,0.66041,0.4657,0.031452,0.034359,0.12242,0.11548,0,0.011621,0.053208
23,100,1.2044,0.44166,0.063609,0.051089,0.13486,0.12149,0.0046625,0.014113,0.064747
23,102,1.3756,0.53259,0.060395,0.092858,0.13277,0.14137,0.00092819,0.010143,0.054939
23,103,0.57011,0.57444,0.096712,0.037516,0.17464,0.11993,0,0.011531,0.10966
23,104,0.56352,1.2275,0.078433,0.03024,0.14132,0.11123,0,0.012973,0.10978
23,105,1.2147,0.53029,0.067733,0,0.14481,0.1,0,0.0055713,0.015697
23,107,1.0124,0.47877,0,0.028392,0.1,0.11054,0,0.0055592,0
23,108,0.61077,0.85629,0,0.084217,0.1,0.13671,0,0.0091525,0
23,109,-0.15554,0.69912,0,0.080652,0.1,0.13476,0,0.0097752,0
23,110,0.12144,0.21498,0.043572,0,0.12512,0.1,0,0.0063997,0.048732
23,111,0.043508,0.64446,0.24241,0,0.24165,0.1,0.0009991,0.012087,0.19668
23,112,1.0063,0.27142,0.020918,0.13622,0.11026,0.1644,0,0.0066496,0.035377
23,113,0.90484,-0.019473,0,0.14425,0.1,0.15878,0,0.0032687,0
23,114,0.82339,0.18837,0.060583,0,0.12971,0.1,0,0.0050023,0.0085318
23,116,1.3387,0.5821,0.060293,0.081458,0.13316,0.13676,0.0014039,0.0070657,0.076354
23,118,1.4115,0.36259,0.061372,0,0.13477,0.1,0,0.010151,0.10218
23,119,0.96754,0.99763,0.038547,0.030313,0.12274,0.11125,0,0.012409,0.057393
23,120,1.4747,0.84733,0.03139,0.061077,0.12002,0.12737,0,0.0096326,0.010171
23,121,0.45401,0.44523,0,0.032111,0.1,0.11431,0,0.011477,0
23,122,2.2762,0.73884,0.032556,0.095142,0.1176,0.13929,0,0.0060189,0.03276
23,124,1.4582,0.30305,0,0.023442,0.1,0.11059,0,0.0088818,0
23,125,0.78433,0.357,0.025999,0.06756,0.11693,0.13297,0,0.01192,0.035764
23,126,0.4256,0.48324,0.039578,0.065752,0.12269,0.13228,0,0.013481,0.031042
23,127,1.1127,0.86544,0,0.05979,0.1,0.12591,0,0.0086587,0
23,128,1.8361,0.59492,0.18723,0.043893,0.22042,0.12001,0.00079699,0.0062116,0.16941
23,129,0.89101,0.39723,0.035143,0,0.12006,0.1,0,0.0043964,0.043706
23,131,1.6643,0.43782,0.087773,0.038794,0.15141,0.1144,0,0.0034746,0.088466
23,132,1.5397,0.62839,0.048223,0,0.12791,0.1,0,0.0080338,0.075728
23,133,2.4032,0.50287,0.20034,0.058532,0.23228,0.12173,0.00045279,0.0049905,0.2477
23,134,1.7069,0.81132,0.025313,0,0.12422,0.1,0,0.006932,0.0031671
23,135,1.736,1.0111,0.15443,0.086253,0.19901,0.14301,0.00073491,0.014364,0.1729
23,136,1.0843,0.46435,0.027741,0.031479,0.1136,0.11169,0,0.0082776,-0.0015247
23,138,0.41986,0.67757,0.028589,0,0.11638,0.1,0,0.011707,0.023406
23,140,0.79818,0.1048,0,0.067113,0.1,0.13176,0,0.0070765,0
23,142,1.1921,0.19394,0.061586,0,0.1417,0.1,0,0.0054124,0.12173
23,143,0.061671,0.019359,0.026453,0.088881,0.12585,0.14346,0.0019665,0.0090065,0.045922
23,144,1.6917,0.80203,0.084803,0.048781,0.14525,0.12269,0.0011799,0.017231,0.053254
23,145,1.6912,1.1029,0,0.11279,0.1,0.15533,0,0.010697,0
23,146,0.14083,0.47026,0,0.060583,0.1,0.12249,0,0.0085325,0
23,147,0.77819,0.50442,0.030848,0,0.11513,0.1,0,0.0099862,0.014852
23,149,0.6453,0.42763,0.097818,0,0.15128,0.1,0,0.0050367,0.086804
23,150,0.80117,0.11592,0,0.029734,0.1,0.11104,0,0.0072671,0
23,151,1.2437,0.58482,0.028559,0.035143,0.11641,0.11305,0,0.0054717,0.025016
23,152,0.75314,0.34775,0,0.020387,0.1,0.10842,0,0.010315,0
23,153,0.68944,0.60891,0.11438,0.027756,0.16503,0.11237,0.0014039,0.0086111,0.15434
23,154,0.95939,0.18508,0.038506,0.035403,0.11888,0.12005,0,0.007791,0.030735
23,155,1.5812,0.58276,0.089067,0,0.1533,0.1,0,0.0038694,0.13907
23,156,0.78014,0.1976,0.026235,0.047653,0.11286,0.11966,0,0.011042,0.020144
23,157,0.89236,0.61845,0.02828,0,0.11387,0.1,0,0.012207,0.021715
23,158,0.26152,0.37276,0,0.028244,0.1,0.11049,0,0.013065,0
23,161,0.72345,0.48981,0.10017,0.027711,0.17179,0.11171,0.0013968,0.0086079,0.074364
23,162,2.508,0.9388,0.03093,0.022792,0.11517,0.10846,0,0.0089806,0.052309
23,164,0.29359,0.56488,0,0.085789,0.1,0.13592,0,0.0088905,0
23,166,1.4889,0.56483,0.034759,0.038547,0.12032,0.11592,0,0.0080464,0.02848
23,167,1.637,0.59871,0.026757,0.016799,0.11312,0.10871,0,0.0065659,0.028188
23,169,2.5311,0.57861,0.078732,0.12061,0.16549,0.14722,0.0013947,0.0057758,0.10616
24,1,0.30918,0.31886,0.067463,0,0.11836,0.1,0,0.013877,0.016571
24,4,0.28942,0.35147,0.11086,0,0.13108,0.1,0,0.012656,0.026195
24,5,0.22769,0.24664,0.13398,0.05572,0.13704,0.13301,0,0.011343,0.027748
24,6,0.2752,0.31238,0.093184,0,0.12757,0.1,0,0.012527,0.014319
24,7,0.25031,0.4106,0.043824,0.04137,0.11278,0.13118,0,0.0069491,0.01311
24,8,0.1258,0.39459,0.12741,0,0.13667,0.1,0,0.0072016,0.016616
24,9,0.14596,0.22478,0.050179,0.030301,0.11415,0.11795,0,0.0095869,0.0061785
24,10,0.22267,0.27204,0.042125,0,0.112,0.1,0,0.013105,0.01419
24,12,0.036015,0.07988,0.053712,0.024868,0.11353,0.11816,0,0.0036365,0.020151
24,13,0.3921,0.28202,0,0.034708,0.1,0.12429,0,0.0033269,0
24,14,-0.012906,0.40584,0.034361,0.074956,0.10919,0.1444,0,0.011663,0.0041322
24,15,0.21711,0.43706,0.057343,0.078163,0.11386,0.15873,0,0.0081762,0.02256
24,16,0.12026,0.24045,0.039151,0.28161,0.11059,0.28271,0,0.0041696,0.013477
24,17,0.26885,0.44867,0.050808,0.058784,0.11524,0.18133,0,0.0042812,0.0056754
24,18,0.18295,0.23294,0.030752,0,0.10743,0.1,0,0.0036188,0.010617
24,19,0.39341,0.23932,0,0.1905,0.1,0.24172,0,0.0072295,0
24,20,0.088806,0.28825,0.11801,0,0.13191,0.1,0,0.010514,0.023396
24,21,0.4233,-0.0093788,0.12468,0.034526,0.13214,0.12532,0,0.010289,0.01756
24,22,0.24133,0.11008,0.076963,0,0.12117,0.1,0,0.0069163,0.0083478
24,23,0.20431,0.094377,0,0.027287,0.1,0.11616,0,0.0075643,0
24,24,0.053266,0.54034,0.088772,0.070314,0.12328,0.14165,0,0.0059982,0.030293
24,25,0.143,0.72408,0.04231,0.044422,0.11164,0.14954,0,0.007471,0.0091861
24,27,0.42873,0.27989,0.038566,0,0.10932,0.1,0,0.0041433,0.010265
24,28,0.54555,0.39737,0.024852,0.046339,0.10601,0.12745,0,0.0057806,0.0014906
24,30,0.3063,0.2584,0.11815,0,0.13311,0.1,0,0.0085994,0.015005
24,32,0.26784,0.30957,0.069013,0,0.11668,0.1,0,0.0087972,0.0030053
24,33,0.21648,0.32095,0.033126,0,0.10801,0.1,0,0.0084962,0.013032
24,37,0.34692,0.22843,0.035318,0.081385,0.10854,0.15457,0,0.0026593,0.012194
24,39,-0.279,0.49616,0.04084,0.026953,0.10987,0.11597,0,0.014189,-0.0014767
24,40,0.10298,0.098211,0.082075,0,0.12225,0.1,0,0.0096736,0.026111
24,41,-0.047383,0.26518,0.021595,0.065797,0.10522,0.16969,0,0.0084004,0.0084959
24,42,0.10992,0.27629,0.035621,0,0.11014,0.1,0,0.0069688,0.011999
24,44,0.41635,0.30143,0,0.040013,0.1,0.13375,0,0.0046156,0
24,45,0.29916,0.33443,0.072381,0.37235,0.12046,0.3773,0,0.0062169,0.0226
24,47,0.061836,0.47099,0,0.1292,0.1,0.17653,0,0.0059694,0
24,49,0.01664,0.24998,0,0.036005,0.1,0.1649,0,0.00522,0
24,50,0.098097,0.21307,0,0.049569,0.1,0.12936,0,0.0055099,0
24,51,-0.48146,0.68397,0.035882,0,0.10867,0.1,0,0.015427,0.0090748
24,52,0.38248,0.30202,0.034526,0.035759,0.11103,0.12379,0,0.0081791,0.014615
24,54,-0.077266,0.41819,0.030798,0,0.10744,0.1,0,0.019173,0.007789
24,56,-0.028192,0.41977,0,0.043427,0.1,0.12572,0,0.018743,0
24,58,0.14293,0.30332,0.034121,0.097044,0.10868,0.16422,0,0.0053629,-0.0016167
24,59,0.34424,0.24381,0.049328,0.18759,0.11192,0.25554,0,0.0056395,0.002148
24,60,0.27561,0.12575,0.061593,0,0.11489,0.1,0,0.0049692,0.012895
24,61,0.33686,0.18085,0.066568,0.19904,0.11762,0.30424,0,0.0057514,0.0097424
24,62,-0.19207,0.48872,0,0.044172,0.1,0.12617,0,0.006219,0
24,63,0.0097137,0.53244,0.11237,0,0.13081,0.1,0,0.0084445,0.021279
24,64,0.22725,-0.059344,0.063777,0,0.11542,0.1,0,0.0064767,0.021279
24,65,0.1315,0.32229,0.051914,0,0.1137,0.1,0,0.0052107,-0.0020884
24,66,0.24175,0.12112,0.020322,0,0.10491,0.1,0,0.0035059,0.0051394
24,67,0.34526,0.14155,0,0.28129,0.1,0.30063,0,0.0043712,0
24,68,0.16328,0.16725,0.15193,0,0.1374,0.1,0,0.0050433,0.042753
24,69,-0.30387,0.38901,0,0.029534,0.1,0.13293,0,0.0099996,0
24,71,-0.35443,0.309,0.089725,0,0.12355,0.1,0,0.012141,-0.016292
24,72,0.063865,0.15842,0,0.039106,0.1,0.12317,0,0.0077765,0
24,73,0.32055,0.24627,0,0.067331,0.1,0.13988,0,0.0068198,0
24,74,0.46057,0.013907,0.082913,0.032178,0.12135,0.12722,0.0060615,0.0064466,0.020862
24,75,-0.16427,0.26902,0.039106,0,0.10945,0.1,0,0.013215,0.0024975
24,78,-0.2369,0.085633,0.027243,0,0.10658,0.1,0,0.0066126,0.0087327
24,79,-0.11052,0.17767,0.027619,0,0.10747,0.1,0,0.0070213,0.0095076
24,80,-0.036158,0.14585,0,0.04084,0.1,0.12805,0,0.0082963,0
24,81,0.20584,0.15133,0.067166,0.071595,0.11623,0.14241,0,0.004128,0.026034
24,82,0.18326,0.206,0.031677,0.14892,0.10806,0.19452,0,0.0031264,-0.0015009
24,83,0.12499,0.26916,0.036787,0.039924,0.10983,0.13146,0,0.0046417,0.0044239
24,85,-0.24902,0.53433,0.14604,0,0.13793,0.1,0,0.011492,0.02479
24,86,0.33041,0.29597,0,0.065232,0.1,0.13864,0,0.0056927,0
24,87,0.097528,0.031355,0.046541,0.026509,0.11125,0.1157,0,0.0084805,0.016069
24,88,0.1825,0.2995,0.026509,0,0.10713,0.1,0,0.014475,0.0025854
24,89,0.26172,0.47814,0,0.033394,0.1,0.11978,0,0.015841,0
24,90,0.17993,0.41217,0.044253,0.080445,0.1107,0.15705,0,0.013949,0.011779
24,91,-0.253,0.49407,0.024214,0,0.10585,0.1,0,0.01101,-0.003341
24,93,-0.14675,0.68171,0.070308,0.017594,0.11884,0.11229,0,0.012013,0.019893
24,94,0.043546,0.30102,0,0.29495,0.1,0.33647,0,0.0057933,0
24,95,-1.0478,0.75175,0.12872,0,0.13279,0.1,0,0.0084777,0.031068
24,96,0.097126,0.38442,0.066307,0.039238,0.11684,0.12324,0,0.005687,0.011926
24,97,0.2529,-0.043845,0,0.19166,0.1,0.22936,0.0012123,0.0047107,0
24,99,-0.55146,0.27091,0.090716,0,0.12193,0.1,0,0.0080532,0.013239
24,100,-0.050441,0.4832,0.098163,0,0.12506,0.1,0,0.014604,-0.0061907
24,101,0.24481,0.49434,0,0.028739,0.1,0.11702,0,0.01318,0
24,102,0.55742,-0.052921,0.044172,0,0.11068,0.1,0,0.0075675,-0.0084843
24,103,-0.055156,0.26665,0.026953,0,0.10716,0.1,0,0.0088241,-0.0075196
24,105,0.14512,0.51941,0.076232,0,0.11843,0.1,0,0.006012,0.01562
24,107,0.1117,0.47058,0.094592,0.10758,0.12411,0.18821,0,0.0040176,-0.0017236
24,109,0.26477,0.37279,0.072172,0,0.11956,0.1,0,0.0051722,0.0094581
24,110,0.26618,0.39274,0,0.12426,0.1,0.19427,0,0.0038324,0
24,111,-0.43517,0.23348,0.068165,0.072304,0.11815,0.14283,0.0030307,0.0075446,0.023921
24,112,-0.067418,0.26148,0.085405,0,0.1219,0.1,0,0.006169,0.031455
24,113,-0.040228,0.0026322,0.034925,0.051914,0.10916,0.13075,0,0.0045861,0.012116
24,116,-0.13798,0.48046,0,0.024214,0.1,0.11434,0,0.0078687,0
24,117,-0.37403,0.12391,0.071991,0,0.11988,0.1,0,0.0049231,0.0090042
24,118,0.063956,0.0043085,0.070952,0,0.11769,0.1,0,0.0053039,0.0063999
24,119,0.05998,-0.097812,0,0.099295,0.1,0.16286,0,0.0036157,0
24,120,-0.050292,0.1888,0.04646,0,0.11219,0.1,0,0.0038914,0.016118
24,121,-0.015671,0.41797,0.030107,0,0.10846,0.1,0,0.0062002,0.0061972
24,122,0.16285,0.39871,0,0.026493,0.1,0.11569,0,0.0055044,0
25,1,0.10418,-0.44007,0,0.050549,0.1,0.13538,0,0.011472,0
25,2,-1.0887,0.52162,0.036049,0,0.12107,0.1,0,0.0085864,-0.00099056
25,3,-0.97777,-0.18056,0,0.02952,0.1,0.13555,0,0.011331,0
25,4,-1.075,0.13011,0.061038,0,0.13201,0.1,0,0.012051,-0.0036409
25,5,-0.29589,0.25817,0.023368,0.14219,0.11207,0.20049,0,0.014357,0.0016966
25,6,-0.47574,-1.2454,0.043159,0,0.1236,0.1,0,0.016912,0.00324
25,7,0.043807,-0.014821,0.032524,0,0.11603,0.1,0,0.0039713,-0.008906
25,8,-0.012705,0.0055185,0.01847,0.037583,0.11138,0.12444,0,0.004147,-0.0042736
25,9,0.13969,0.3344,0,0.019,0.1,0.1155,0,0.0029448,0
25,10,0.40517,-0.28891,0.02056,0,0.11091,0.1,0,0.0048387,-0.00026121
25,13,0.030614,0.39089,0.046247,0,0.12566,0.1,0,0.0077517,0.014209
25,14,0.23188,0.27268,0,0.020307,0.1,0.11321,0,0.012534,0
25,15,-0.23138,0.11809,0.050775,0.051132,0.12918,0.14269,0,0.0085271,0.0038463
25,17,-0.026347,-0.011891,0.018864,0,0.11006,0.1,0,0.0052938,-0.0055817
25,18,0.79448,-0.035028,0.030291,0,0.11662,0.1,0,0.0094401,-0.0012983
25,19,-0.017566,-0.0020351,0.023295,0,0.11109,0.1,0,0.0072848,0.0029166
25,20,-0.179,0.049691,0.040843,0.01804,0.12388,0.11432,0.0037543,0.010975,0.010082
25,24,-0.10975,-0.18223,0.088395,0.14098,0.15463,0.21145,0.00091113,0.0078158,-0.021914
25,25,-0.37718,0.18507,0.025769,0,0.11623,0.1,0,0.010125,-0.013409
25,26,-0.02526,0.32313,0.020646,0.10927,0.10983,0.19065,0.0011263,0.010847,-0.014156
