ibrain,stage,cellid,x,y,dist,lat,ac,af,as,selfc,selsc
26,49,11,288,52,195.52,336,0.0098632,0.0039887,0.0075815,1.595,0.56539
26,49,12,248,68,216.6,420,0.0094726,0.0043588,0.0074513,1.3256,0.48864
26,49,13,124,104,315.52,480,0.004107,0.0020041,0.0030521,1.0929,0.52887
26,49,14,140,124,295.13,396,0.0032303,0.0020409,0.0027047,1.0554,0.42587
26,49,15,132,144,299.32,384,0.0036066,0.0021682,0.002893,0.83147,0.37415
26,49,16,168,148,263.13,636,0.0041914,0.0032329,0.0036424,0.59312,0.32698
26,49,17,116,160,313.3,408,0.0037796,0.0018097,0.0028204,1.238,0.56574
26,49,18,100,180,328.11,876,0.0029221,0.0017011,0.0025785,0.75335,0.20402
26,49,19,140,216,289.31,612,0.0036433,0.0023147,0.0029572,1.0203,0.53981
26,49,20,148,192,280.02,360,0.0039297,0.0021914,0.0031954,1.2263,0.48868
26,49,21,144,160,285.42,372,0.0042046,0.0021115,0.0034232,1.1996,0.43415
26,49,22,164,172,264.51,960,0.0039468,0.0023995,0.0032417,1.1008,0.46215
26,49,23,220,184,208.05,372,0.018872,0.00596,0.016031,2.0158,0.35167
26,49,24,208,168,220.95,528,0.0082599,0.0033985,0.0069134,1.8288,0.4554
26,49,25,188,168,240.87,888,0.0056328,0.003037,0.0045474,1.0435,0.42413
26,49,26,328,188,100,336,0.010817,0.0043011,0.0072087,1.8201,0.8837
26,49,27,328,144,109.45,312,0.0092925,0.0048445,0.0082671,1.2209,0.24004
26,49,28,296,128,145.2,348,0.018131,0.012944,0.014035,0.51712,0.42142
26,49,29,304,180,124.29,420,0.0092383,0.0047116,0.007245,1.3578,0.57864
26,49,30,276,196,152.19,336,0.0091609,0.0063857,0.0080064,0.74739,0.3154
26,49,31,288,156,143.72,360,0.011169,0.006392,0.010089,1.0755,0.18665
26,49,32,380,164,53.883,312,0.011289,0.0049339,0.0077643,1.1786,0.62612
26,49,33,372,132,79.538,372,0.015108,0.010211,0.010568,0.69831,0.66085
26,49,34,392,128,70.386,336,0.017795,0.0051804,0.010096,1.2935,0.76578
26,49,35,340,108,119.25,600,0.011294,0.0051485,0.0086919,1.2997,0.51202
26,49,36,356,84,126.89,324,0.0098438,0.0053353,0.0073099,1.1756,0.63861
26,49,37,344,56,156.87,324,0.0079279,0.0046073,0.0062131,1.0229,0.50091
26,49,38,300,36,199.09,324,0.010699,0.0042183,0.0077279,1.5909,0.70272
26,49,39,240,168,189.11,324,0.0079501,0.0035234,0.0059078,1.5582,0.68134
26,49,40,252,184,176.06,408,0.00751,0.0035908,0.0059085,1.4268,0.53401
26,49,41,268,216,162.35,360,0.0086322,0.0059008,0.0070507,0.78983,0.46718
26,49,42,244,212,185.5,432,0.0090698,0.0049063,0.0079159,1.3314,0.32389
26,49,43,176,192,252.02,324,0.0052364,0.0026014,0.0040318,1.3234,0.57544
26,49,44,200,196,228.12,636,0.0074047,0.0026034,0.0048822,1.6414,0.8575
26,49,45,220,244,215.28,408,0.010036,0.0044382,0.0072698,1.47,0.63712
26,49,46,248,236,186.17,348,0.0092579,0.0039292,0.007485,1.6523,0.5106
26,49,47,184,252,252.13,384,0.0048025,0.002625,0.0035958,1.4246,0.72276
26,49,48,160,264,278.44,324,0.0048762,0.0025617,0.0040408,1.5206,0.50166
26,49,49,300,220,131.82,324,0.0073066,0.0041811,0.0059678,1.21,0.49514
26,49,50,320,208,109.75,336,0.008584,0.004045,0.0075411,1.4577,0.25003
26,49,51,392,188,36.003,336,0.029613,0.011802,0.019878,0.93954,0.47132
26,49,52,388,240,65.223,360,0.022496,0.01627,0.017591,0.49194,0.41019
26,49,53,300,256,144.72,336,0.012834,0.005197,0.0080311,1.7457,1.0029
26,49,54,316,276,142.14,360,0.010287,0.0044619,0.007665,1.2611,0.5604
26,49,55,336,244,107.45,324,0.0076355,0.0052447,0.0062674,0.87367,0.49869
26,49,56,232,280,216.31,396,0.0074004,0.0033573,0.0059391,1.5512,0.49476
26,49,57,212,272,231.58,360,0.005354,0.0026641,0.0041139,1.56,0.66651
26,49,58,244,260,197.41,396,0.0074156,0.0067693,0.0060708,0.22757,0.52587
26,49,59,188,280,256.86,324,0.0052697,0.0024795,0.0042276,1.5251,0.53296
26,49,60,144,292,302.28,1572,0.0033262,0.0019542,0.0027935,0.98955,0.34985
26,49,61,112,212,316.87,360,0.0024507,0.0018388,0.0021484,0.64981,0.34416
26,49,62,172,220,257.93,336,0.0045785,0.0026598,0.0034621,1.1683,0.67221
26,49,63,312,56,176.09,408,0.011225,0.0045772,0.0094279,1.4978,0.35842
26,49,64,388,88,108.15,612,0.011937,0.0041128,0.0079072,1.4805,0.72489
26,49,65,356,196,72.391,360,0.014796,0.0086906,0.010579,1.0058,0.67692
26,49,66,316,236,121.66,312,0.0087259,0.0046093,0.0080422,1.2521,0.14919
26,49,67,216,224,214.95,372,0.0063997,0.0032947,0.0047179,1.1394,0.60122
26,49,68,200,236,232.9,324,0.0067834,0.0033715,0.0044621,1.2878,0.89357
26,49,69,268,260,175.26,336,0.0068177,0.0036813,0.00654,1.5666,0.096478
26,49,70,340,20,190.08,384,0.0081324,0.0040436,0.0061411,1.2432,0.58272
26,49,71,140,252,294.92,324,0.0031002,0.0020899,0.0025402,0.95519,0.50545
26,49,72,260,300,201.64,420,0.006296,0.0059453,0.0070123,0.13731,-0.2989
26,49,73,132,356,340.11,624,0.0045987,0.0041851,0.0048095,0.14158,-0.069878
26,49,74,196,340,277.09,360,0.0040653,0.0022716,0.0034093,1.1846,0.40459
26,49,75,204,292,246.76,324,0.0067569,0.0027004,0.0050846,1.6778,0.63957
26,49,76,232,316,233.83,312,0.011721,0.0029454,0.0097469,2.1688,0.40594
26,49,77,244,344,240.92,336,0.010478,0.0030317,0.0043069,2.2342,1.6571
26,49,78,308,336,190.16,912,0.010765,0.013066,0.0093703,-0.3998,0.31171
26,49,79,360,296,127.22,360,0.0098539,0.0036088,0.0064587,1.406,0.62933
26,49,80,344,268,115.67,444,0.0068114,0.0033743,0.0046462,1.2956,0.80073
26,49,81,360,324,151.62,348,0.0061793,0.0038253,0.0047592,0.96767,0.55749
26,49,82,336,340,177.26,372,0.012543,0.0037575,0.0082829,1.5452,0.69148
26,49,83,280,296,182.93,372,0.0057509,0.0037502,0.0047502,1.117,0.51478
26,49,84,376,396,213.93,324,0.005005,0.0052865,0.004955,-0.14213,0.025894
26,49,85,168,368,315.95,384,0.003579,0.0019655,0.0025604,1.1274,0.7337
26,49,86,208,388,297,996,0.0055453,0.003092,0.004198,1.1314,0.59226
26,49,87,228,396,288.21,924,0.0037459,0.0030346,0.0033256,0.56256,0.30437
26,49,88,180,416,336.55,636,0.0062357,0.0040874,0.0045959,0.95914,0.73561
26,49,89,140,432,377.15,624,0.003127,0.0023523,0.0027197,0.56986,0.29468
26,49,90,164,440,364.63,660,0.0028943,0.0017376,0.0031939,1.1126,-0.097375
26,49,91,116,372,361.97,372,0.0026471,0.0018427,0.0022818,0.90326,0.36797
26,49,92,216,444,332.01,444,0.002957,0.0019881,0.0023349,0.82275,0.57123
26,49,93,220,420,311.23,528,0.004795,0.0026715,0.0039175,0.91758,0.37048
26,49,94,256,440,304.7,492,0.0032899,0.0023393,0.0029516,0.89736,0.30326
26,49,95,252,400,275.16,564,0.0049169,0.0037115,0.0045796,0.70337,0.19207
26,49,96,316,408,246.44,324,0.0042927,0.0031958,0.0033694,0.51178,0.44449
26,49,97,300,388,237.05,480,0.0051636,0.0036247,0.0040848,0.85031,0.60458
26,49,98,344,368,198.2,408,0.0065055,0.0036057,0.0052913,1.1683,0.46706
26,49,99,344,396,223.87,360,0.0049378,0.0030934,0.0039079,1.2085,0.65305
26,49,100,328,448,278.12,384,0.0065025,0.0050288,0.0050122,0.6342,0.62067
26,49,101,348,432,256.32,756,0.010011,0.0074162,0.0065435,0.51353,0.77387
26,49,102,292,464,307.26,324,0.0039749,0.0025077,0.003045,1.0381,0.64119
26,49,103,232,368,265.79,312,0.0040228,0.0026601,0.0031532,1.0379,0.67631
26,49,104,272,328,209.29,384,0.0045612,0.0031695,0.0040001,0.9455,0.35457
26,49,105,284,360,223.95,420,0.0044455,0.0028393,0.0039239,1.104,0.33446
26,49,106,380,344,162.76,492,0.0064318,0.0038624,0.0045573,0.95777,0.73976
26,49,107,396,380,194.17,324,0.0053624,0.0026708,0.003379,1.2354,0.91391
26,49,108,380,276,99.816,564,0.0072612,0.003592,0.0052509,1.3194,0.69648
26,49,109,400,300,114.98,324,0.0080112,0.0035804,0.0048205,1.0884,0.78199
26,49,110,428,376,187.52,336,0.0047478,0.0027184,0.00303,1.0049,0.87212
26,49,111,408,348,160.77,396,0.0065594,0.0029223,0.0033445,1.1331,1.0158
26,49,112,408,216,34.018,348,0.015461,0.0053418,0.0091942,1.291,0.76541
26,49,113,420,188,8.0144,324,0.0079153,0.0031403,0.0049756,1.3343,0.77696
26,49,114,376,212,57.071,312,0.010654,0.0048655,0.0068433,1.1313,0.74771
26,49,115,296,92,163.5,360,0.011258,0.0071695,0.009148,0.92953,0.50531
26,49,116,296,320,186.34,312,0.0057076,0.0048972,0.0051769,0.49761,0.3068
26,49,117,328,296,146.83,408,0.005732,0.0035976,0.0044506,1.031,0.61096
26,49,118,196,368,293.34,312,0.0037275,0.0025392,0.0032535,0.78391,0.30075
26,49,119,176,296,273.98,360,0.0045553,0.0025076,0.004198,1.1645,0.17636
26,49,120,212,132,223.26,384,0.0071324,0.0030538,0.0056934,1.5689,0.53893
26,49,121,72,232,358.65,372,0.0017285,0.0012138,0.0015582,0.6998,0.22647
26,49,122,80,268,356.97,336,0.0017953,0.0013914,0.001666,0.50858,0.16471
26,49,123,288,420,270.56,372,0.0044106,0.0031613,0.0039096,0.8483,0.29709
26,49,124,276,396,257.23,672,0.005738,0.004516,0.0049557,0.48137,0.33392
26,49,125,128,308,322.93,660,0.0025477,0.0016599,0.0020927,0.83649,0.40332
26,49,126,136,84,310.13,420,0.0031206,0.0019984,0.0026963,0.98019,0.33195
26,49,127,148,100,293.65,444,0.0032447,0.0019588,0.002577,1.0683,0.54059
26,49,128,164,84,283.92,432,0.0037959,0.002291,0.0033104,1.1513,0.36546
26,49,129,368,68,134.6,360,0.0097974,0.0048769,0.007099,1.1053,0.59584
26,49,130,100,392,386.01,432,0.0019377,0.0014163,0.0016527,0.76705,0.38624
26,49,131,200,44,269.92,300,0.004151,0.0024466,0.0039211,1.1573,0.14947
26,49,132,172,52,290.11,660,0.0035101,0.0021531,0.0031995,0.99655,0.20831
26,49,133,148,60,308.07,840,0.0029135,0.0018492,0.0025976,1.025,0.2688
26,49,134,168,116,269.91,636,0.003541,0.0021341,0.0031977,1.2279,0.26893
26,49,135,236,104,209.76,396,0.0072827,0.0038684,0.0058827,1.1599,0.50725
26,49,136,256,88,199.2,696,0.0105,0.0052215,0.011312,1.3921,-0.16955
26,49,137,256,132,181.04,336,0.010261,0.004183,0.0080328,1.5812,0.52783
26,49,138,92,204,336.36,660,0.0025017,0.0019135,0.0021981,0.51711,0.25851
26,49,139,68,176,360.22,684,0.0021006,0.001424,0.0019036,0.71719,0.18582
26,49,140,104,232,326.91,408,0.0024395,0.0015969,0.0020854,0.84624,0.34494
26,49,141,124,236,307.69,624,0.0039197,0.0030178,0.0036078,0.70008,0.24359
26,49,142,104,268,333.61,324,0.0022463,0.0017106,0.0020145,0.53402,0.23567
26,49,143,164,240,268.98,408,0.0042578,0.0021406,0.0033718,1.4078,0.52152
26,49,144,160,336,305.92,648,0.0092819,0.0037649,0.0044932,0.99858,0.86534
26,49,145,212,320,252.89,672,0.0048193,0.0043309,0.0044873,0.24486,0.164
26,49,146,364,420,240.2,624,0.0059995,0.0037081,0.0048575,0.92955,0.45681
26,49,147,348,132,97.93,408,0.0079122,0.0041662,0.0065821,1.2085,0.38232
26,49,148,348,152,87.926,336,0.007968,0.0041518,0.0062958,1.2294,0.51019
26,49,149,332,224,102.36,360,0.0095317,0.0042941,0.011599,1.3621,-0.25853
26,49,150,364,240,82.158,312,0.0091318,0.0046868,0.0062893,1.3199,0.82593
26,49,151,316,124,129.24,312,0.015862,0.0068804,0.012881,1.006,0.32422
26,49,152,364,108,102.83,336,0.014092,0.011169,0.011379,0.43759,0.43766
26,49,153,132,272,307.56,396,0.002758,0.0018167,0.0025106,0.9355,0.21355
26,49,154,124,184,304.03,660,0.0031283,0.0019185,0.0028941,0.96712,0.1814
26,49,155,188,144,244.09,840,0.0054662,0.0033262,0.0041409,0.98991,0.65502
26,49,156,264,368,243.15,756,0.0046143,0.0030431,0.0043567,0.94318,0.14364
26,49,157,156,396,342.12,384,0.0029244,0.0020609,0.0023451,0.94215,0.60007
26,49,158,120,336,341.5,744,0.0024057,0.0015539,0.0020238,0.81432,0.36089
26,49,159,148,316,307.67,336,0.0037576,0.0020953,0.0029044,1.2309,0.59457
26,49,160,312,160,119.45,348,0.011071,0.0059814,0.0091231,1.2953,0.45113
27,49,1,68,32,388.66,564,0.0043672,0.0037253,0.0040798,0.69435,0.31019
27,49,2,88,44,368.15,492,0.0049271,0.0042032,0.0044042,0.62554,0.43964
27,49,3,64,56,392,516,0.0043007,0.0039885,0.0041798,0.32055,0.14309
27,49,4,100,64,356.12,540,0.0049884,0.0042573,0.0047399,0.66734,0.22735
27,49,5,40,44,416.14,216,0.0040775,0.0036161,0.0038328,0.58156,0.298
27,49,6,76,88,381.45,420,0.0047947,0.0041873,0.0045836,0.58064,0.18948
27,49,7,100,88,357.55,1356,0.0051749,0.0041856,0.0048184,0.75517,0.30228
27,49,8,128,84,329.3,672,0.0055166,0.0042038,0.0053423,0.94662,0.10396
27,49,9,152,76,304.74,468,0.0068049,0.0050398,0.0068079,0.84786,-0.0015203
27,49,10,144,96,314.71,540,0.0066859,0.0050932,0.006091,0.92352,0.4278
27,49,11,156,120,307.01,672,0.0058536,0.0044943,0.0059557,0.94199,-0.062238
27,49,12,136,120,326.58,480,0.008064,0.0045663,0.0081404,2.3342,-0.037304
27,49,13,140,148,329.47,660,0.009545,0.0052624,0.0093366,1.5152,0.059635
27,49,14,164,148,306.53,480,0.0068445,0.0053004,0.0076638,0.80964,-0.34546
27,49,15,160,180,321.41,456,0.0059937,0.0050372,0.0060819,0.57688,-0.054541
27,49,16,192,168,287.26,516,0.0078517,0.0052365,0.0081989,1.1214,-0.10489
27,49,17,208,192,283.44,1668,0.0077467,0.00538,0.007083,0.84142,0.21459
27,49,18,220,172,263.52,480,0.01163,0.0051118,0.012355,1.1857,-0.11131
27,49,19,48,144,417.64,408,0.0045548,0.0039117,0.0046631,0.65605,-0.090273
27,49,20,76,124,386.26,384,0.0046234,0.0039305,0.0045775,0.68443,0.048183
27,49,21,100,120,361.93,492,0.0048503,0.0040803,0.0045011,0.7304,0.31978
27,49,22,120,104,339.59,528,0.0051431,0.0038511,0.0051791,1.1429,-0.028918
27,49,23,72,160,398.16,684,0.0046678,0.0036955,0.004336,1.2607,0.43945
27,49,24,52,172,420.67,888,0.0043956,0.0042117,0.0043893,0.21825,0.0064151
27,49,25,32,160,436.86,756,0.0048579,0.004596,0.0048013,0.21898,0.052334
27,49,26,44,192,434.26,840,0.0044277,0.0040873,0.0046002,0.33146,-0.16159
27,49,27,44,220,443.9,540,0.0047693,0.004096,0.0048847,0.81656,-0.098474
27,49,28,32,236,461.11,588,0.0047906,0.0039632,0.005156,0.80688,-0.29536
27,49,29,36,252,464.01,444,0.0044511,0.0041112,0.0047148,0.36273,-0.31049
27,49,30,72,192,407.79,480,0.0045992,0.0036466,0.0044042,1.0214,0.18715
27,49,31,108,152,361.33,732,0.0048339,0.0042318,0.0050683,0.52534,-0.20456
27,49,32,108,184,371.22,480,0.0049912,0.0040263,0.0047217,0.80918,0.23479
27,49,33,124,196,360.8,456,0.0056308,0.004367,0.0057262,1.0271,-0.059953
27,49,34,148,196,338.84,636,0.0078954,0.0044761,0.01128,1.2013,-0.78299
27,49,35,112,212,378.23,864,0.005117,0.0042314,0.0053276,0.79269,-0.14342
27,49,36,108,232,390.54,420,0.0055105,0.0042093,0.005528,1.2402,-0.0113
27,49,37,132,228,367.41,552,0.0056881,0.004828,0.0057714,0.60821,-0.057757
27,49,38,152,220,346.01,456,0.0058362,0.0043748,0.006141,1.1277,-0.18986
27,49,39,64,288,456.14,480,0.0045003,0.0039852,0.0044906,0.58903,0.0086567
27,49,40,84,264,426.81,552,0.00489,0.0042041,0.0049521,0.60307,-0.052552
27,49,41,132,244,375.22,516,0.0051794,0.0045561,0.0055461,0.50748,-0.27887
27,49,42,144,260,373.46,528,0.0066846,0.0047296,0.0070172,1.2485,-0.14985
27,49,43,164,240,345.8,456,0.0062368,0.0046394,0.0063116,1.077,-0.045605
27,49,44,220,212,283.59,456,0.0072245,0.0052831,0.0077939,0.96944,-0.21589
27,49,45,232,196,264.81,660,0.0094402,0.0050389,0.010799,1.2374,-0.30866
27,49,46,216,268,321.05,480,0.0068246,0.0041762,0.0067685,1.5972,0.026174
27,49,47,204,232,308.09,492,0.0081914,0.0054507,0.0080934,1.1143,0.035041
27,49,48,212,132,255.93,480,0.0072915,0.0047971,0.0072574,1.6482,0.017288
27,49,49,236,232,282.52,492,0.015197,0.0091458,0.015129,2.1145,0.020048
27,49,50,252,216,260.03,480,0.0073145,0.0049934,0.007911,1.2011,-0.27134
27,49,51,312,192,198.93,420,0.007745,0.0053683,0.0079556,0.89202,-0.077464
27,49,52,276,208,236.4,468,0.0074695,0.0049179,0.0080317,1.1328,-0.21483
27,49,53,256,196,244.85,528,0.0095795,0.0046073,0.011263,1.6158,-0.44823
27,49,54,296,216,227.16,444,0.0057546,0.004584,0.0063163,0.78358,-0.30982
27,49,55,268,264,281.3,456,0.0067276,0.0049381,0.0067934,1.6602,-0.04891
27,49,56,252,280,303.9,600,0.0070482,0.0044803,0.0094011,1.4266,-0.9562
27,49,57,224,296,334.7,492,0.0085123,0.0049938,0.011319,0.97115,-0.58079
27,49,58,200,284,343.64,888,0.006174,0.0046216,0.0068188,1.0923,-0.35958
27,49,59,232,320,347.18,696,0.007174,0.0046923,0.0076203,1.2363,-0.19462
27,49,60,312,304,287.86,660,0.0096111,0.0059752,0.0093528,1.5979,0.10551
27,49,61,332,316,289.18,492,0.02077,0.013359,0.018196,1.632,0.5469
27,49,62,348,300,267.98,444,0.0058193,0.0042968,0.0054262,0.90084,0.23413
27,49,63,288,308,303.91,480,0.0086531,0.0044144,0.010388,1.229,-0.38456
27,49,64,292,288,285.13,1164,0.00907,0.0054169,0.0077193,0.82205,0.28483
27,49,65,304,268,261.88,468,0.013525,0.0046642,0.0091708,1.338,0.58931
27,49,66,324,256,240.68,552,0.011732,0.0050706,0.0096128,0.96947,0.28818
27,49,67,308,236,234,420,0.0067866,0.0048035,0.0073754,1.2555,-0.17328
27,49,68,336,240,220.72,480,0.0074459,0.0045556,0.0065577,0.7099,0.2143
27,49,69,324,220,211.5,1128,0.0076186,0.0049207,0.0093144,1.1566,-0.54767
27,49,70,352,256,226.53,1200,0.0064319,0.004348,0.0061698,0.93867,0.10588
27,49,71,368,268,230.69,72,0.0062136,0.0048726,0.0058041,0.81401,0.23754
27,49,72,376,288,246.59,528,0.0056567,0.0043907,0.005472,0.95873,0.11872
27,49,73,408,292,242.06,420,0.0094989,0.0057059,0.0083325,1.5994,0.41194
27,49,74,424,276,223.55,408,0.0062711,0.0045216,0.005667,1.2477,0.35281
27,49,75,400,264,216.61,444,0.0072401,0.0048772,0.0070979,1.4972,0.078528
27,49,76,384,248,206.23,492,0.0097779,0.0062038,0.0096223,1.5518,0.058848
27,49,77,388,220,178.69,456,0.016604,0.011072,0.013462,0.75731,0.41043
27,49,78,356,212,186.35,600,0.0071493,0.0046543,0.0070702,0.92838,0.020708
27,49,79,356,236,207.01,468,0.0068282,0.0046647,0.0070116,1.1313,-0.080809
27,49,80,340,192,179.7,456,0.0067651,0.0050458,0.0062049,0.92163,0.258
27,49,81,364,172,149.03,648,0.010838,0.0046146,0.012065,2.09,-0.28606
27,49,82,384,160,127.52,456,0.0062694,0.0048231,0.0059751,0.7188,0.14072
27,49,83,392,180,140.65,504,0.0071432,0.0053472,0.0075817,0.83025,-0.10222
27,49,84,436,204,150.58,408,0.0058212,0.0043259,0.0052439,1.0846,0.36066
27,49,85,424,168,117.68,456,0.0069752,0.0048499,0.005957,1.3111,0.59341
27,49,86,392,144,109.82,552,0.0065213,0.0047761,0.0059765,0.97294,0.28171
27,49,87,392,124,94.293,468,0.0059946,0.0045573,0.0055529,0.82605,0.24951
27,49,88,372,112,101.65,492,0.0057833,0.0042394,0.0053823,1.0838,0.26333
27,49,89,356,136,128.85,456,0.0059509,0.0046056,0.0055189,1.0188,0.29422
27,49,90,332,172,170.65,420,0.0063668,0.0049981,0.0062766,1.0274,0.053581
27,49,91,300,148,181.74,612,0.010044,0.0047926,0.0083664,1.2374,0.35407
27,49,92,276,140,199.16,444,0.0061439,0.0049346,0.0064389,0.81392,-0.18843
27,49,93,272,164,213.99,492,0.0065409,0.0044146,0.0070445,1.1046,-0.21167
27,49,94,436,224,170.43,600,0.005576,0.0048499,0.0049999,0.50583,0.38083
27,49,95,424,248,195.88,792,0.0055591,0.0043505,0.0049386,0.81908,0.42644
27,49,96,456,208,153.25,444,0.005199,0.0042863,0.0050138,0.65048,0.14058
27,49,97,452,184,129.31,444,0.0072617,0.0041131,0.0058849,1.4275,0.60896
27,49,98,416,144,97.803,480,0.007009,0.0053501,0.0065765,0.88152,0.22582
27,49,99,416,116,73.153,480,0.0075662,0.0047072,0.0060338,1.0199,0.48959
27,49,100,380,88,82.953,396,0.0056067,0.0044732,0.0052656,0.78791,0.2248
27,49,101,236,80,221.44,468,0.0081914,0.0049237,0.0077578,1.5029,0.18234
27,49,102,232,48,224.1,648,0.0078496,0.0046884,0.0083421,1.4041,-0.19423
27,49,103,188,28,269.33,444,0.0063957,0.0045849,0.0060596,1.1624,0.21348
27,49,104,176,44,280.2,504,0.0063129,0.0051355,0.0061478,0.58865,0.13343
27,49,105,200,80,257.24,480,0.0055008,0.0042806,0.0064249,0.95845,-0.66573
27,49,106,252,68,204.43,456,0.0082712,0.0053204,0.008449,1.2079,-0.062992
27,49,107,212,100,248.16,540,0.0069333,0.0043561,0.0067342,0.76351,0.052271
27,49,108,272,72,184.8,528,0.0077374,0.0048598,0.0077678,1.1405,-0.01086
27,49,109,316,72,141.06,444,0.0058556,0.0043828,0.0053435,1.0246,0.34134
27,49,110,308,52,148.02,432,0.0061467,0.0045396,0.0059665,1.1225,0.1192
27,49,111,332,100,132,480,0.0058572,0.0039037,0.005308,1.3375,0.30354
27,49,112,320,128,154.47,516,0.0073209,0.0046972,0.0078899,1.3026,-0.23302
27,49,113,288,120,180.22,420,0.0074088,0.0069364,0.0083562,0.25,-0.45758
27,49,114,444,132,78.177,588,0.0050149,0.0040366,0.0049036,0.68557,0.072491
27,49,115,444,112,58.494,792,0.0053468,0.0040521,0.0050438,0.81959,0.18212
27,49,116,440,92,40.54,600,0.0053355,0.0037625,0.0050263,1.0668,0.2076
27,49,117,432,48,24.928,696,0.0047661,0.0036095,0.0045978,0.95615,0.1305
27,49,118,432,24,39.005,672,0.0048267,0.0035627,0.0043513,1.036,0.38311
27,49,119,260,28,197.81,480,0.0096253,0.0043693,0.0090817,1.5755,0.14521
27,49,120,300,20,159.82,444,0.0065976,0.0049037,0.0062007,1.0162,0.23112
27,49,121,340,24,120,492,0.0054516,0.0047776,0.0049007,0.5502,0.39861
27,49,122,376,32,83.169,456,0.0052858,0.00473,0.0048767,0.57104,0.365
27,49,123,392,48,64.352,480,0.0051661,0.004728,0.0050806,0.34613,0.064394
27,49,124,240,136,230.77,444,0.0079587,0.0042804,0.0086785,2.0063,-0.28208
27,49,125,228,112,235.07,456,0.0095024,0.005206,0.009267,1.7117,0.083025
27,49,126,176,92,282.46,636,0.0061461,0.0046647,0.0066391,0.92124,-0.25534
27,49,127,428,320,266.72,1452,0.0057229,0.0050683,0.0062467,0.32108,-0.21105
27,49,128,344,332,299.02,516,0.0069509,0.0050545,0.0063141,1.4393,0.42489
27,49,129,380,332,287.48,432,0.0054815,0.0043976,0.0054356,0.97153,0.030462
27,49,130,360,352,312.37,408,0.016795,0.007483,0.016674,1.5726,0.018212
27,49,131,396,368,318.94,456,0.0065014,0.0039182,0.0064054,1.7591,0.059024
27,49,132,324,360,332.57,456,0.005401,0.0039762,0.0051829,1.2379,0.16919
27,49,133,324,380,351.01,516,0.0049096,0.0041204,0.0056119,0.71309,-0.47394
27,49,134,304,384,362.64,480,0.0054486,0.0043485,0.0053534,1.0854,0.070723
27,49,135,268,380,375.67,444,0.0054486,0.0047919,0.005447,0.57131,0.0011672
27,49,136,196,336,383.01,492,0.0068555,0.0049272,0.0081167,0.75248,-0.31875
27,49,137,176,364,417.17,912,0.0056681,0.0054417,0.0060043,0.16704,-0.22273
27,49,138,184,388,430.16,936,0.013215,0.012107,0.011856,0.27629,0.34419
27,49,139,168,320,391.54,444,0.0066618,0.0052219,0.0076987,0.82902,-0.60631
27,49,140,180,304,371.89,528,0.0061946,0.004592,0.0068104,1.4339,-0.38824
27,49,141,140,324,415.15,552,0.0055166,0.0041018,0.0056373,1.1292,-0.086649
27,49,142,344,416,378.21,504,0.005819,0.004308,0.0066546,0.98206,-0.43125
27,49,143,376,400,354.4,432,0.0052698,0.0043403,0.00498,0.80897,0.25287
27,49,144,392,416,366.88,600,0.0051855,0.0044588,0.005161,0.67221,0.021778
27,49,145,312,464,433.84,732,0.0063161,0.0042821,0.0053646,1.4189,0.57356
27,49,146,428,444,390.26,492,0.0065922,0.0040751,0.0059203,1.3878,0.34845
27,49,147,440,348,293.69,444,0.0048732,0.0040895,0.0046544,0.64035,0.17193
27,49,148,436,392,337.84,444,0.005103,0.0042483,0.0051359,0.71103,-0.025666
27,49,149,404,444,392.71,552,0.0069821,0.0049424,0.0065171,1.0059,0.21195
27,49,150,380,460,412.32,588,0.004935,0.0039767,0.0049886,0.96862,-0.047199
27,49,151,336,468,430.32,408,0.0048305,0.0040357,0.005245,0.72519,-0.37905
27,49,152,268,416,407.24,516,0.0051432,0.0046275,0.0056205,0.42486,-0.37981
27,49,153,452,456,401.27,720,0.0042895,0.0040401,0.0042328,0.22975,0.054136
27,49,154,444,416,361.45,456,0.0049202,0.0040411,0.0048746,0.59779,0.030487
27,49,155,292,404,385.84,552,0.0051596,0.0041375,0.004897,0.96117,0.20645
27,49,156,264,348,350.51,492,0.0054333,0.0044806,0.0053942,0.67012,0.030638
27,49,157,240,360,373.94,420,0.0056551,0.0047655,0.0055158,0.69814,0.10068
27,49,158,220,424,438.22,624,0.0060175,0.0046214,0.0063012,1.1068,-0.16766
27,49,159,232,440,445.64,612,0.0056978,0.0045948,0.0056648,0.86282,0.022382
27,49,160,204,412,437.18,1584,0.0064895,0.0047994,0.0055246,0.88807,0.41586
27,49,161,200,436,459.22,936,0.0064131,0.0047109,0.0063372,1.2122,0.046301
27,49,162,172,436,475.4,732,0.007889,0.0061875,0.007124,1.4396,0.55052
27,49,163,172,408,453.26,912,0.0090176,0.0063923,0.0096561,1.392,-0.29694
27,49,164,140,348,431.1,528,0.0061289,0.0046607,0.0059813,1.286,0.11135
27,49,165,144,376,447.82,648,0.0094043,0.0068999,0.0084584,0.82608,0.3114
27,49,166,288,368,355.46,528,0.0050686,0.0042193,0.0049883,0.86273,0.067094
27,49,167,296,344,330.55,468,0.0053972,0.0045258,0.0052192,0.69449,0.1312
27,49,168,200,364,401.46,504,0.0056519,0.0047495,0.005649,0.82179,0.001936
27,49,169,272,440,426.93,432,0.0054667,0.004327,0.0051909,0.93921,0.23287
27,49,170,176,456,489.29,516,0.006676,0.0050085,0.0062652,1.0473,0.24706
